"Death_year","Age_bin","mean.plhiv.total","mean.plhiv.males","mean.plhiv.females","mean.hivdeaths.total","mean.hivdeaths.males","mean.hivdeaths.females","Undiagnosed.total","Undiagnosed.m","Undiagnosed.f","DiagnosedNoARTInit.total","DiagnosedNoARTInit.m","DiagnosedNoARTInit.f","OnART.Under6.firstinit.under200.total","OnART.Under6.firstinit.under200.m","OnART.Under6.firstinit.under200.f","OnART.Under6.firstinit.over200.total","OnART.Under6.firstinit.over200.m","OnART.Under6.firstinit.over200.f","OnART.reinit6mo.under200.total","OnART.reinit6mo.under200.m","OnART.reinit6mo.under200.f","OnART.reinit6mo.over200.total","OnART.reinit6mo.over200.m","OnART.reinit6mo.over200.f","OnART.VL.no.total","OnART.VL.no.m","OnART.VL.no.f","OnART.VL.supp.total","OnART.VL.supp.m","OnART.VL.supp.f","OnART.6mo.VL.no.total","OnART.6mo.VL.no.m","OnART.6mo.VL.no.f","OnART.6mo.VL.supp.total","OnART.6mo.VL.supp.m","OnART.6mo.VL.supp.f","OnART.over6mo.VL.no.total","OnART.over6mo.VL.no.m","OnART.over6mo.VL.no.f","OnART.over6mo.VL.supp.total","OnART.over6mo.VL.supp.m","OnART.over6mo.VL.supp.f","ART.interrupt.any.total","ART.interrupt.any.m","ART.interrupt.any.f","ART.interrupt.1st.total","ART.interrupt.1st.m","ART.interrupt.1st.f","ART.interrupt.second.under6mototal","ART.interrupt.second.under6mom","ART.interrupt.second.under6mof","ART.interrupt.second.over6mototal","ART.interrupt.second.over6mom","ART.interrupt.second.over6mof","OnART.all.under200total","OnART.all.under200m","OnART.all.under200f","OnART.all.over200total","OnART.all.over200m","OnART.all.over200f","OnART.under6mo.under200total","OnART.under6mo.under200m","OnART.under6mo.under200f","OnART.under6mo.over200total","OnART.under6mo.over200m","OnART.under6mo.over200f","OnART.over6mo.under200total","OnART.over6mo.under200m","OnART.over6mo.under200f","OnART.over6mo.over200total","OnART.over6mo.over200m","OnART.over6mo.over200f","psf","sim.id"
2010,25,129465.23530178214,41603.74820141146,87861.48710037068,4213.862470138971,1182.1983345501342,3031.664135588837,77.83128448185117,58.36008660961579,19.471197872235383,3157.4600202956435,900.0260259767549,2257.4339943188884,652.8525922062206,156.69102527205035,496.1615669341703,235.2406673351557,51.152715382862134,184.08795195229357,39.53740704479224,11.869542231382159,27.66786481341008,35.213866950605954,4.098939077468816,31.114927873137137,845.4305734030054,212.11116678601041,633.3194066169949,0,0,0,552.2248154052892,126.14502601599658,426.07978938929256,0,0,0,0,0,0,293.20575799771626,85.96614077001384,207.2396172277024,133.140591958471,11.701055177753037,121.43953678071796,129.30288425901998,11.701055177753037,117.60182908126694,0,0,0,3.8377076994510144,0,3.8377076994510144,759.0367424714417,200.1760753398785,558.8606671315631,759.0367424714417,200.1760753398785,558.8606671315631,437.94525057476983,110.11099549239586,327.834255082374,70.70872173398402,11.935091446131901,58.77363028785213,321.0914918966718,90.06507984748265,231.02641204918913,15.685109197579683,0,15.685109197579683,97.75083197331611,13
2011,25,126588.77662197738,40139.24079765402,86449.53582432336,3478.310844064215,1073.7963840983532,2404.5144599658615,101.73983552507866,85.99514264143534,15.74469288364332,2467.748537106793,718.0004824021038,1749.7480547046891,568.2847410649423,184.06103979674708,384.2237012681952,215.49538288971397,62.229551864845355,153.2658310248686,62.60530048271876,8.001578250662536,54.60372223205622,42.73778468043637,11.504063580967758,31.233721099468614,794.06650408878,242.44460250180788,551.6219015869721,0,0,0,524.1992587593134,156.4393972591911,367.7598615001222,0,0,0,0,0,0,269.8672453294666,86.00520524261677,183.86204008684985,114.75596734356331,27.356156553006073,87.39981079055724,110.78426780317358,27.356156553006073,83.4281112501675,0,0,0,3.9716995403897357,0,3.9716995403897357,704.5355487523763,211.43698584616251,493.0985629062138,704.5355487523763,211.43698584616251,493.0985629062138,403.4749719068246,121.43472791447442,282.04024399235016,54.74678884393271,19.503553074677605,35.24323576925511,301.06057684555174,90.00225793168809,211.05831891386362,34.78416649247096,11.504063580967758,23.2801029115032,97.75083197331611,13
2012,25,124442.70932486432,38302.20093914344,86140.50838572088,2573.310573220533,796.5904573085945,1776.7201159119386,47.26067530201248,47.26067530201248,0,1651.459033283658,512.8013524211473,1138.6576808625107,514.2902842784976,161.62907814529902,352.66120613319856,230.9249522696644,51.262001877084195,179.6629503925802,47.03131030557786,7.999691669069172,39.03161863650869,70.83669930201144,15.637657893982457,55.19904140802899,693.9842950055595,176.91268071016498,517.0716142953945,0,0,0,467.01750404346626,110.5146169512652,356.50288709220104,0,0,0,0,0,0,226.96679096209328,66.39806375889978,160.5687272031935,180.60656962930304,59.61574887526986,120.9908207540332,172.87352743046887,55.73738578693227,117.13614164353659,3.8546791104966007,0,3.8546791104966007,3.8783630883375837,3.8783630883375837,0,615.047378390226,172.91562802109365,442.13175036913236,615.047378390226,172.91562802109365,442.13175036913236,344.9162368205911,102.51303870060266,242.40319811998842,51.46816462869868,3.997052689071327,47.471111939627356,270.13114156963496,70.40258932049099,199.72855224914395,27.46875198663483,0,27.46875198663483,97.75083197331611,13
2013,25,121282.33395720847,36333.59847805421,84948.73547915426,1758.3434776355566,607.7635708317174,1150.5799068038393,23.185025054754732,15.42044689837865,7.764578156376084,916.3913772107381,337.56214795146417,578.829229259274,533.2058842836523,191.82421414737922,341.38167013627304,148.4108439370844,35.129919614614245,113.28092432247016,43.13608596681957,7.897480456596459,35.23860551022311,70.39561093829712,11.873971642906797,58.52163929539032,720.6603527302549,234.87692402157336,485.7834287086816,0,0,0,486.24519262116166,168.7576246978556,317.4875679233061,0,0,0,0,0,0,234.41516010909325,66.11929932371778,168.29586078537548,98.10672263980886,19.904051960301235,78.20267067950763,82.60665522940701,19.904051960301235,62.70260326910577,0,0,0,15.500067410401854,0,15.500067410401854,650.2306751213888,211.23859170884896,438.99208341253984,650.2306751213888,211.23859170884896,438.99208341253984,388.5804140387767,137.28476019456562,251.2956538442111,46.75108610006823,19.539393235255577,27.21169286481265,261.6502610826121,73.95383151428334,187.6964295683287,23.678591508797908,4.098939077468816,19.579652431329094,97.75083197331611,13
2014,25,117949.59485442209,34270.65043250193,83678.94442192015,1220.5334535645557,455.63087921330646,764.9025743512493,27.529778741835145,23.580228424488155,3.9495503173469904,514.6454651826548,200.14606939595419,314.4993957867006,403.6373909988382,149.56647996572926,254.07091103310896,148.35031019271736,62.73721604833952,85.61309414437783,24.067426524345844,0,24.067426524345844,87.01313337411831,15.763177679344299,71.249955694774,611.895508787113,212.24380025905447,399.6517085280585,0,0,0,356.0665291162156,144.55677704635818,211.50975206985743,0,0,0,0,0,0,255.8289796708974,67.6870232126963,188.1419564582011,66.46270085295288,19.660781133809614,46.80191971914327,62.46753474547492,19.660781133809614,42.8067536116653,0,0,0,3.995166107477964,0,3.995166107477964,541.517676943206,192.82598391495478,348.6916930282511,541.517676943206,192.82598391495478,348.6916930282511,253.89383986297565,121.25274563421998,132.64109422875566,42.71174579766859,19.417816344099688,23.2939294535689,287.62383708023026,71.57323828073481,216.05059879949548,27.66608604623848,0,27.66608604623848,97.75083197331611,13
2015,25,113611.68012996338,32075.561035647912,81536.11909431547,1177.3400761679966,509.9468497616163,667.3932264063803,19.396033750215864,15.548194904321122,3.847838845894744,343.49009800185894,175.68974982694937,167.80034817490957,452.1557899389774,169.2587342108022,282.8970557281752,157.56755572706064,70.56904094953383,86.9985147775268,71.19636431507746,15.890808727013408,55.30555558806405,90.49898457003475,51.233849294620605,39.265135275414146,716.7210731798779,295.41621011057777,421.30486306930015,0,0,0,370.2501552264002,160.81257930458074,209.43757592181944,0,0,0,0,0,0,346.47091795347774,134.603630805997,211.8672871474807,97.73287123604395,23.292694919768053,74.4401763162759,82.25227140680288,19.467690918091158,62.78458048871172,0,0,0,15.480599829241068,3.825004001676893,11.655595827564175,621.780967021498,248.2375444494384,373.54342257205957,621.780967021498,248.2375444494384,373.54342257205957,227.90838447709058,97.84383788625988,130.0645465908307,63.25448172526519,27.49306362827626,35.76141809698892,393.8725825444074,150.3937065631785,243.47887598122887,31.685624433114754,19.68560203286311,12.000022400251643,97.75083197331611,13
2016,25,108634.0577069634,29569.693176257133,79064.36453070627,751.2275015013116,267.06707764335675,484.1604238579549,0,0,0,183.89383140054122,86.20716677265028,97.68666462789092,261.6944490503439,82.26866594099859,179.4257831093453,121.61814684141052,47.106070440208086,74.51207640120244,43.24354272985976,16.080766804866425,27.162775924993337,97.88222972723261,27.376928198288372,70.50530152894423,478.2964759665317,161.24688123756073,317.049594728971,0,0,0,278.30258148913646,74.93165047523348,203.370931013903,0,0,0,0,0,0,199.99389447739523,86.31523076232725,113.67866371506798,89.03719413423875,19.61302963314573,69.42416450109302,58.351906100520964,15.775321933694713,42.57658416682625,0,0,0,30.685288033717782,3.8377076994510144,26.847580334266766,411.3926818935025,145.28959691091575,266.1030849825868,411.3926818935025,145.28959691091575,266.1030849825868,179.94034287575357,50.98882501980359,128.95151785595,23.584978556546986,3.997052689071327,19.587925867475658,231.45233901774895,94.30077189111216,137.1515671266368,43.31881551648221,11.96023163757365,31.35858387890856,97.75083197331611,13
2017,25,102768.11173247149,27592.371884633525,75175.73984783796,681.0820085990528,238.71455882894355,442.3674497701092,3.8884305141218864,3.8884305141218864,0,113.35725432946074,50.2575743098333,63.099680019627435,203.7411013376339,86.31213617875893,117.42896515887496,129.14289448019133,47.41142737061694,81.7314671095744,55.10943468486086,15.789011184405782,39.32042350045508,78.21273320375867,27.112883024479277,51.09985017927941,419.0458870632609,156.93008204084725,262.11580502241367,0,0,0,242.8120096766387,89.90812525917914,152.90388441745955,0,0,0,0,0,0,176.23387738662223,67.02195678166811,109.21192060495412,144.7904366922092,27.638471964141118,117.15196472806808,113.73243758882009,19.793580429175044,93.93885715964504,0,0,0,31.05799910338911,7.844891534966071,23.21310756842304,349.07360665046303,137.36394936355313,211.7096572869099,349.07360665046303,137.36394936355313,211.7096572869099,129.83432363953096,54.89096651859879,74.94335712093216,30.955085442933658,7.881768158794059,23.0733172841396,219.23928301093207,82.47298284495434,136.76630016597773,39.017194969864235,11.684364518500061,27.332830451364178,97.75083197331611,13
2018,25,97685.06927174027,25864.061099476163,71821.0081722641,580.197129605256,252.08119541022654,328.1159341950295,0,0,0,86.49307002128945,59.01907415102755,27.473995870261906,152.22852598598018,70.41472313248923,81.81380285349096,114.52008369254371,40.005738442195,74.51434525034871,46.66496763419774,31.3766949787123,15.288272655485438,90.62972256362652,27.618479084279947,63.011243479346575,379.87012382624687,169.11849419177503,210.75162963447184,0,0,0,219.86351651460592,118.24912586148264,101.61439065312327,0,0,0,0,0,0,160.00660731164098,50.86936833029241,109.13723898134857,113.8339357577197,23.943627067423932,89.89030869029578,90.23420911581134,19.928436380860862,70.30577273495048,0,0,0,23.599726641908372,4.01519068656307,19.584535955345302,308.62346144659585,133.30051677445994,175.3229446721359,308.62346144659585,133.30051677445994,175.3229446721359,105.52801424767081,50.94423102565678,54.58378322201403,27.74048391370341,16.115830153298653,11.62465376040476,203.09544719892503,82.35628574880316,120.73916145012187,43.50617846594763,19.702147264016446,23.804031201931178,97.75083197331611,13
2019,25,91785.70764077244,24132.42088747695,67653.28675329548,499.1341381852847,196.7820660181498,302.3520721671349,0,0,0,89.70209793172747,42.61863663446134,47.08346129726613,180.72374515402873,90.56828280883268,90.15546234519604,93.61013073610236,15.666948225714291,77.94318251038807,23.99418728301765,19.895248205548832,4.098939077468816,59.3324425980743,11.97702980369197,47.35541279438233,310.652158167697,138.16248428803198,172.48967387966502,0,0,0,161.61270915636152,86.77610481645685,74.83660433990465,0,0,0,0,0,0,149.0394490113355,51.38637947157514,97.65306953976035,98.77988208586024,16.000945095656483,82.77893699020375,59.00968490697057,4.098939077468816,54.91074582950176,0,0,0,39.77019717888966,11.902006018187668,27.868191160701993,286.7615052560305,138.16248428803198,148.59902096799848,286.7615052560305,138.16248428803198,148.59902096799848,117.67741927902432,70.83040692825502,46.84701235076932,7.85461674905253,0,7.85461674905253,169.08408597700614,67.33207735977697,101.75200861722918,16.036036162613996,0,16.036036162613996,97.75083197331611,13
2020,25,85766.03017287952,22075.80118795158,63690.22898492793,523.0885275500816,215.40204279194657,307.686484758135,0,0,0,81.64553838227229,42.77905085349406,38.86648752877823,149.04295467108474,78.1761679862405,70.86678668484426,102.80991499569237,39.63197291030673,63.17794208538563,39.00777265587515,15.552379200474206,23.455393455400944,86.72435234932733,27.320866653014697,59.403485696312636,326.60180967500224,141.15727580224222,185.44453387276002,0,0,0,161.58671832340855,82.25936011367106,79.3273582097375,0,0,0,0,0,0,165.0150913515937,58.897915688571175,106.11717566302252,114.84117949280703,31.465716136210283,83.37546335659675,75.05045549875557,23.544317856771126,51.506137641984445,0,0,0,39.790723994051454,7.921398279439157,31.8693257146123,282.8004884133366,117.14677466653569,165.65371374680092,282.8004884133366,117.14677466653569,165.65371374680092,90.49428517324853,38.931030689173355,51.563254484075166,31.910149991288,16.00892288504401,15.90122710624399,192.30620324008808,78.21574397736234,114.09045926272576,11.891171270377633,8.001578250662536,3.889593019715097,97.75083197331611,13
2021,25,81026.93455435055,20925.897270592362,60101.037283758174,465.5013995011027,199.5333007798634,265.96809872123924,0,0,0,51.31902239334102,31.372272961587104,19.946749431753915,161.21296073367793,97.85792946259787,63.35503127108006,61.88369042651896,19.2699169496031,42.61377347691586,31.04538874439656,7.5428627559098285,23.50252598848673,58.473686717229356,7.931529425882887,50.54215729134647,285.21993993150033,128.86459476479052,156.3553451667098,0,0,0,136.24721050298072,50.78708988080709,85.46012062217363,0,0,0,0,0,0,148.9727294285196,78.07750488398344,70.89522454453616,128.96243717626132,39.29643305348576,89.66600412277556,89.88615445153783,27.63739094484345,62.24876350669439,0,0,0,39.076282724723484,11.65904210864231,27.41724061608117,231.28272888775203,121.1383928305582,110.14433605719384,231.28272888775203,121.1383928305582,110.14433605719384,74.40363586458042,43.06088794657476,31.342747918005657,23.085568158579314,7.726201934232328,15.359366224346987,156.87909302317163,78.07750488398344,78.80158813918818,30.851642885168978,0,30.851642885168978,97.75083197331611,13
2022,25,77009.07311564032,19936.88747977769,57072.185635862625,462.3803211187424,201.25689900439804,261.1234221143444,0,0,0,47.039167514934604,27.546945218695896,19.49222229623871,134.06765203248463,71.22992368820792,62.8377283442767,66.88913454762626,35.44071956798357,31.448414979642685,31.37293376964664,8.098881266551212,23.27405250309543,62.41127371186348,11.724078769265443,50.68719494259804,274.9809045991709,126.70906856047115,148.27183603869977,0,0,0,125.73369131801326,47.80568608994805,77.9280052280652,0,0,0,0,0,0,149.24721328115768,78.9033824705231,70.34383081063457,140.36024900463687,47.000885225230995,93.3593637794059,105.09420187005477,31.224442800401548,73.86975906965323,0,0,0,35.26604713458212,15.776442424829446,19.48960470975267,247.33812512134796,114.74916144908312,132.58896367226484,247.33812512134796,114.74916144908312,132.58896367226484,59.04917240244288,27.93941538390801,31.109757018534864,7.944716424824954,7.944716424824954,0,188.28895271890508,86.80974606517512,101.47920665372996,19.698063052998016,4.01519068656307,15.682872366434948,97.75083197331611,13
2023,25,72855.31987641766,19151.245400978343,53704.07447543933,510.4518480345371,204.4144675649065,306.0373804696306,3.8884305141218864,3.8884305141218864,0,78.28250575705465,55.033824636434346,23.2486811206203,160.85652581893518,74.69279124662472,86.16373457231045,58.85739152261693,7.969905648026642,50.88748587459029,23.915678102613022,7.944982828320796,15.970695274292225,59.32244783157546,23.417685887653086,35.904761943922374,271.19260072125036,98.27916585873615,172.9134348625142,0,0,0,118.68855947635976,43.549815578487355,75.1387438978724,0,0,0,0,0,0,152.5040412448906,54.729350280248795,97.7746909646418,157.08831104211018,47.21304655561411,109.87526448649606,94.34246343036615,23.610895281597884,70.73156814876828,0,0,0,62.745847611744026,23.602151274016233,39.143696337727796,235.34260451465323,86.39509024456336,148.94751427008987,235.34260451465323,86.39509024456336,148.94751427008987,74.74257150322248,27.668687275243244,47.073884227979235,12.007633659133852,4.083690579988143,7.923943079145708,160.60003301143075,58.72640296932012,101.87363004211062,23.842362547463285,7.8003850341846395,16.041977513278646,97.75083197331611,13
2024,25,70565.76289617701,18766.879766525723,51798.88312965129,439.18493089956877,168.27753254592594,270.90739835364286,0,0,0,62.97036898006415,27.82631995235934,35.14404902770481,116.99754296094453,54.38179004755855,62.615752913385975,78.7311288305347,27.076668041726588,51.654460788808116,11.888719882378616,11.888719882378616,0,58.18635623923103,19.42957154997863,38.7567846892524,277.4879595839709,120.62911392912834,156.85884565484258,0,0,0,125.22707789979788,42.45420702441666,82.77287087538122,0,0,0,0,0,0,152.26088168417306,78.17490690471168,74.08597477946137,98.7266023355337,19.82209866443825,78.90450367109545,59.53864519115603,19.82209866443825,39.71654652671778,0,0,0,39.18795714437767,0,39.18795714437767,226.33968237417747,112.98979688444149,113.34988548973597,226.33968237417747,112.98979688444149,113.34988548973597,66.20527149418886,26.941360783914256,39.26391071027461,27.822428376389606,3.8783630883375837,23.94406528805202,160.1344108799886,86.04843610052723,74.08597477946137,23.325848833403864,3.76095395634927,19.56489487705459,97.75083197331611,13
2025,25,69290.14621334612,18931.076347303722,50359.069866042395,411.39724866124163,192.19728341185157,219.1999652493901,0,0,0,62.54184280382024,35.187018340525555,27.354824463294683,133.12404686536382,74.37572573289913,58.7483211324647,31.485253916350008,8.131252456335831,23.354001460014178,23.407066562763408,11.919974392841237,11.487092169922171,50.970504294060774,19.615893944382947,31.354610349677827,234.8404055542034,113.66931721786622,121.17108833633718,0,0,0,128.6705643597086,54.72587904008951,73.9446853196191,0,0,0,0,0,0,106.1698411944948,58.94343817777671,47.22640301671808,114.01500030321802,43.34094785345978,70.67405244975824,62.51722709757846,23.42165351595941,39.09557358161906,3.8862150680384997,0,3.8862150680384997,47.61155813760105,19.91929433750037,27.692263800100676,207.71912654306647,102.02371590478752,105.69541063827896,207.71912654306647,102.02371590478752,105.69541063827896,78.03475911645205,35.04989635388466,42.98486276256739,15.619560562803338,4.032313378867015,11.587247183936322,129.68436742661444,66.97381955090285,62.710547875711576,11.50171844833358,7.613287934211694,3.8884305141218864,97.75083197331611,13
2026,25,67527.81542130982,18880.503900708052,48647.31152060177,451.53929549700297,240.36845568759563,211.1708398094073,3.8226730146638737,3.8226730146638737,0,62.65450884616102,43.07339442834441,19.58111441781661,106.39842805333856,47.3615267123176,59.03690134102096,67.34750278368391,35.83042718904105,31.51707559464286,19.493526303521545,11.764170666158243,7.729355637363301,71.0545408858129,43.91241479094611,27.142126094866796,240.04613764595555,126.58096894984894,113.46516869610662,0,0,0,122.73104353872135,71.87670335010648,50.854340188614884,0,0,0,0,0,0,117.3150941072342,54.70426559974246,62.61082850749174,145.0159759902225,66.89141929473841,78.12455669548409,105.75645869003624,43.30120226821099,62.45525642182525,0,0,0,39.25951730018625,23.590217026527416,15.669300273658836,200.08530289330227,94.41120889287355,105.67409400042871,200.08530289330227,94.41120889287355,105.67409400042871,63.22087450184077,27.80815598496816,35.41271851687261,19.81162586527941,12.020551169601505,7.791074695677905,136.8644283914615,66.60305290790538,70.26137548355611,20.14920888737389,20.14920888737389,0,97.75083197331611,13
